id,sales_amt,qty,discount,profit_amt,order.order_id,order.ship_mode,order.order_status,order.order_purchase_date,order.order_approved_at,order.order_delivered_carrier_date,order.order_delivered_customer_date,order.order_estimated_delivery_date,order.customer.customer_id,order.customer.customer_name,order.customer.segment,order.customer.contact_number,order.customer.address.zip_code,order.customer.address.region,order.customer.address.country,order.customer.address.city,order.customer.address.state,order.vendor.VendorID,order.vendor.Vendor Name,product.product_id,product.product_name,product.colors,product.category,product.sub_category,product.date_added,product.manufacturer,product.sizes,product.upc,product.weight,product.product_photos_qty
9144,49.536,3,0.2,17.3376,US-2017-166688,Standard Class,delivered,2017-10-20 14:22:00,2017-10-20 14:35,2017-10-20 20:29,2017-11-06 21:24,2017-11-09,RD-19480,Rick Duston,Consumer,+1 707-501-3297,43229,East,United States,columbus,ohio,VEN04,Johnsons Logistics,OFF-BI-10002225,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",Pink,Office Supplies,Binders,2016-02-14,null,null,565000000000,null,0
552,41.9,2,0.0,8.799,CA-2016-136406,Second Class,delivered,2017-09-24 00:02:00,2017-09-25 08:32,2017-09-27 15:55,2017-10-03 14:43,2017-10-18,BD-11320,Bill Donatelli,Consumer,219-953-8492,60623,Central,United States,chicago,illinois,VEN04,Johnsons Logistics,TEC-AC-10004708,Sony 32GB Class 10 Micro SDHC R40 Memory Card,Pink,Technology,Accessories,2016-11-11,new@titude,"6,6.5",698000000000,null,0
2274,375.4575,3,0.45,-157.0095,CA-2015-142944,Standard Class,delivered,2017-10-11 16:41:00,2017-10-11 16:56,2017-10-17 13:53,2017-10-30 15:33,2017-11-03,JL-15850,John Lucas,Consumer,+1 582-333-4575,85635,West,United States,sierra vista,arizona,VEN03,Voyage Enterprises,FUR-TA-10000617,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Pink,Furniture,Tables,2016-10-05,Polo Ralph Lauren,null,890000000000,null,2
8936,83.976,3,0.2,-1.0497,CA-2017-130036,Same Day,delivered,2017-02-17 17:37:00,2017-02-17 17:50,2017-02-20 10:27,2017-03-10 13:06,2017-03-24,BP-11185,Ben Peterman,Corporate,+1 582-682-4894,94109,West,United States,san francisco,    calfornia,VEN01,Velocity Logistics,TEC-AC-10002335,Logitech Media Keyboard K200,Pink,Technology,Accessories,2016-06-19,null,null,889000000000,null,3
2511,482.34,4,0.7,-337.638,CA-2016-136812,Standard Class,delivered,2018-08-13 22:38:00,2018-08-13 22:50,2018-08-14 10:06,2018-08-30 09:26,2018-08-31,AW-10930,Arthur Wiediger,Home Office,+1 337-439-9458,39212,South,United States,jackson,mississippi,VEN01,Velocity Logistics,TEC-MA-10001681,Lexmark MarkNet N8150 Wireless Print Server,Blue,Technology,Machines,2016-05-06,null,null,null,null,0
4727,2.96,1,0.2,0.777,CA-2014-119151,Second Class,delivered,2017-12-01 11:01:00,2017-12-01 11:31,2017-12-04 16:08,2017-12-11 18:09,2017-12-29,MP-18175,Mike Pelletier,Home Office,+1 582-282-6456,19140,East,United States,philadelphia,pennsylvania,VEN02,Seaborne Ltd.,FUR-FU-10001935,3M Hangers With Command Adhesive,Blue,Furniture,Furnishings,2017-01-12,null,"7.5,16",888000000000,null,5
4897,2.624,1,0.2,0.4264,CA-2016-135776,Standard Class,delivered,2018-02-13 17:53:00,2018-02-13 18:10,2018-02-15 20:52,2018-03-09 23:32,2018-03-12,EH-13765,Edward Hooks,Corporate,+1 582-583-9877,98115,West,United States,seattle,washington,VEN02,Seaborne Ltd.,OFF-AR-10004757,Crayola Colored Pencils,Blue,Office Supplies,Art,2016-07-26,null,null,null,null,0
6688,23.36,4,0.2,7.884,CA-2015-165162,Standard Class,delivered,2017-04-20 15:49:00,2017-04-20 16:01,2017-04-24 09:08,2017-05-05 13:44,2017-05-18,HG-15025,Hunter Glantz,Consumer,+1 505-644-0045,10035,East,United States,new york city,new york,VEN05,Seahawk Logistics,OFF-BI-10000050,"Angle-D Binders with Locking Rings, Label Holders",Blue,Office Supplies,Binders,2016-01-02,null,null,null,null,2
2405,39.98,2,0.0,13.5932,CA-2017-108574,Standard Class,delivered,2018-04-05 14:08:00,2018-04-05 14:29,2018-04-06 00:28,2018-04-13 16:51,2018-05-04,MG-18145,Mike Gockenbach,Consumer,+1 317-208-9520,55407,Central,United States,minneapolis,minnesota,VEN04,Johnsons Logistics,TEC-AC-10001998,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Black,Technology,Accessories,2016-03-27,Helly Hansen,null,null,1.1 Kg,0
9060,246.384,2,0.2,27.7182,CA-2016-132304,Standard Class,delivered,2018-04-07 14:48:00,2018-04-07 15:08,2018-04-10 23:38,2018-04-13 15:54,2018-04-25,AR-10825,Anthony Rawles,Corporate,+1 240-584-6112,43615,East,United States,toledo,ohio,VEN01,Velocity Logistics,TEC-PH-10003012,Nortel Meridian M3904 Professional Digital phone,Blue,Technology,Phones,2016-11-11,Yellow Box,null,697000000000,null,4
282,1799.97,3,0.0,701.9883,US-2015-161991,Second Class,delivered,2018-01-08 20:48:00,2018-01-08 20:59,2018-01-11 00:24,2018-01-12 14:54,2018-01-24,SC-20725,Steven Cartwright,Consumer,+1 308-312-5772,90036,West,United States,los angeles,california,VEN05,Seahawk Logistics,TEC-CO-10002313,Canon PC1080F Personal Copier,Black,Technology,Copiers,2016-01-01,null,null,null,null,4
943,12.462,3,0.8,-20.5623,CA-2016-142958,Standard Class,shipped,2017-04-19 12:17:00,2017-04-19 13:06,2017-04-19 14:56,null,2017-05-11,RW-19630,Rob Williams,Corporate,+1 582-333-3184,92627,West,United States,costa mesa,california,VEN01,Velocity Logistics,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Black,Office Supplies,Binders,2017-01-17,null,"9.5,9",889000000000,null,0
1049,75.792,3,0.2,25.5798,CA-2014-139192,Second Class,delivered,2018-02-03 13:38:00,2018-02-03 13:49,2018-02-05 22:17,2018-02-14 22:06,2018-03-06,LC-16885,Lena Creighton,Consumer,+1 502-943-6662,77070,Central,United States,houston,texas,VEN04,Johnsons Logistics,OFF-BI-10004492,Tuf-Vin Binders,Black,Office Supplies,Binders,2016-04-01,null,8,884000000000,null,1
68,49.96,2,0.0,9.4924,CA-2014-106376,Standard Class,delivered,2018-05-16 10:55:00,2018-05-17 03:35,2018-05-22 12:37,2018-05-23 22:36,2018-05-25,BS-11590,Brendan Sweed,Corporate,+1 582-482-5544,19134,East,United States,philadelphia,pennsylvania,VEN05,Seahawk Logistics,OFF-ST-10000798,2300 Heavy-Duty Transfer File Systems by Perma,Black,Office Supplies,Storage,2016-11-01,Baffin,null,59781771012,null,4
9173,12.96,2,0.0,6.2208,US-2016-155768,Same Day,delivered,2018-08-23 18:10:00,2018-08-23 18:24,2018-08-25 09:00,2018-08-29 16:53,2018-09-04,LB-16795,Laurel Beltran,Home Office,+1 520-756-0135,70506,South,United States,lafayette,louisiana,VEN05,Seahawk Logistics,OFF-PA-10002552,Xerox 1958,Blue,Office Supplies,Paper,2017-01-27,Callisto,6,802000000000,null,0
1082,70.12,4,0.0,21.036,CA-2015-110016,Standard Class,delivered,2018-03-14 09:36:00,2018-03-14 09:55,2018-03-14 20:32,2018-03-23 17:38,2018-04-05,BT-11395,Bill Tyler,Corporate,+1 505-677-8717,1841,East,United States,lawrence,massachusetts,VEN03,Voyage Enterprises,OFF-SU-10002573,"Acme 10"" Easy Grip Assistive Scissors",Blue,Office Supplies,Supplies,2016-11-04,Jacobies,8.5,null,null,0
4284,35.952,3,0.2,3.5952,CA-2014-103100,First Class,delivered,2018-08-15 09:38:00,2018-08-17 03:10,2018-08-17 15:40,2018-08-22 21:13,2018-09-12,AB-10105,Adrian Barton,Consumer,734-475-9974,68104,Central,United States,omaha,nebraska,VEN02,Seaborne Ltd.,OFF-ST-10001580,Super Decoflex Portable Personal File,Blue,Office Supplies,Storage,2015-11-16,Qianyuyu,null,null,499 g,2
2477,2396.2656,4,0.32,-317.1528,CA-2016-114972,First Class,delivered,2018-07-23 08:06:00,2018-07-23 14:31,2018-07-24 08:11,2018-07-27 18:58,2018-08-06,PF-19225,Phillip Flathmann,Consumer,+1 224-252-0929,10024,East,United States,new york city,new york,VEN02,Seaborne Ltd.,FUR-BO-10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Pink,Furniture,Bookcases,2016-11-15,null,10,888000000000,null,0
1253,131.136,4,0.2,-32.784,CA-2015-154956,Standard Class,delivered,2017-04-30 11:21:00,2017-04-30 11:35,2017-05-03 15:15,2017-05-10 13:35,2017-05-23,IM-15070,Irene Maddox,Consumer,+1 505-919-7386,94109,West,United States,san francisco,california,VEN02,Seaborne Ltd.,OFF-ST-10000934,"Contico 72""H Heavy-Duty Storage System",Blue,Office Supplies,Storage,2016-10-28,PleaserUSA,null,885000000000,null,0
9430,57.584,2,0.2,0.7198,CA-2015-166219,Standard Class,delivered,2018-06-05 16:09:00,2018-06-05 16:53,2018-06-06 14:12,2018-07-03 18:02,2018-08-07,BP-11185,Ben Peterman,Corporate,+1 582-682-4894,94109,West,United States,san francisco,    calfornia,VEN04,Johnsons Logistics,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Blue,Technology,Accessories,2016-11-11,Easy Spirit,7.5,730000000000,null,0
5926,9.568,2,0.2,3.4684,CA-2017-150420,Standard Class,delivered,2017-11-24 12:18:00,2017-11-24 14:31,2017-11-27 21:12,2017-11-29 22:03,2017-12-11,GD-14590,Giulietta Dortch,Corporate,+1 240-583-7617,2895,East,United States,woonsocket,rhode island,VEN02,Seaborne Ltd.,OFF-PA-10001947,Xerox 1974,Black,Office Supplies,Paper,2017-01-27,null,3,889000000000,null,1
36,39.072,6,0.2,9.768,CA-2016-117590,First Class,delivered,2017-07-01 15:47:00,2017-07-01 16:03,2017-07-21 15:22,2017-08-24 18:35,2017-10-19,GH-14485,Gene Hale,Corporate,+1 505-350-3052,31907,South,United States,columbus,georgia,VEN02,Seaborne Ltd.,OFF-AR-10003478,"Avery Hi-Liter EverBold Pen Style Fluorescent Highlighters, 4/Pack",Black,Office Supplies,Art,2016-03-09,null,null,null,null,0
9505,35.91,3,0.0,9.6957,CA-2016-113607,Standard Class,delivered,2018-06-11 17:50:00,2018-06-11 18:19,2018-06-13 14:00,2018-06-18 16:03,2018-06-28,PW-19030,Pauline Webber,Corporate,+1 828-917-3680,92037,West,United States,san diego,california,VEN05,Seahawk Logistics,OFF-AP-10004249,Staple holder,Blue,Office Supplies,Appliances,2016-04-08,null,null,71765014496,2.0 lbs,0
3392,179.95,5,0.0,37.7895,CA-2014-166471,Standard Class,delivered,2018-01-08 14:36:00,2018-01-08 15:31,2018-01-09 20:19,2018-01-15 16:25,2018-02-14,MG-17650,Matthew Grinstein,Home Office,+1 325-708-6922,95823,West,United States,sacramento,california,VEN01,Velocity Logistics,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Blue,Technology,Accessories,2016-11-11,Easy Spirit,7.5,730000000000,null,0
9235,1199.976,3,0.2,434.9913,CA-2016-126732,Standard Class,delivered,2018-03-07 17:48:00,2018-03-08 07:08,2018-03-09 23:48,2018-03-20 14:03,2018-04-06,LR-16915,Lena Radford,Consumer,+1 582-682-6291,2908,East,United States,providence,rhode island,VEN02,Seaborne Ltd.,TEC-CO-10004115,Sharp AL-1530CS Digital Copier,Blue,Technology,Copiers,2016-06-14,null,null,883000000000,null,2
1003,27.15,5,0.0,13.3035,CA-2015-124891,Same Day,delivered,2018-02-05 09:24:00,2018-02-05 09:35,2018-02-05 22:44,2018-02-21 20:25,2018-03-01,RH-19495,Rick Hansen,Consumer,+1 406-997-7094,43402,East,United States,bowling green,ohio,VEN03,Voyage Enterprises,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",Blue,Office Supplies,Paper,2016-11-06,Alexander McQueen By Puma,null,886000000000,null,0
1376,1004.024,7,0.2,-112.9527,CA-2014-126361,Second Class,delivered,2018-07-05 15:59:00,2018-07-05 16:35,2018-07-10 15:42,2018-07-13 00:38,2018-07-24,VD-21670,Valerie Dominguez,Consumer,+1 582-333-3880,79907,Central,United States,el paso,texas,VEN02,Seaborne Ltd.,FUR-TA-10002041,"Bevis Round Conference Table Top, X-Base",Blue,Furniture,Tables,2016-02-25,null,null,null,4.0 lbs,3
5729,9.68,1,0.0,4.6464,CA-2017-117324,Standard Class,delivered,2017-03-22 16:58:00,2017-03-22 16:58,2017-03-23 08:40,2017-03-27 12:59,2017-04-12,JP-15520,Jeremy Pistek,Consumer,+1 201-261-2303,63301,Central,United States,saint charles,missouri,VEN05,Seahawk Logistics,OFF-PA-10002893,"Wirebound Service Call Books, 5 1/2"" x 4""",Blue,Office Supplies,Paper,2016-01-20,null,null,null,null,2
1200,28.35,9,0.0,13.608,CA-2016-130946,Standard Class,delivered,2018-01-29 13:35:00,2018-01-29 14:38,2018-02-09 19:13,2018-02-10 16:30,2018-03-02,ZC-21910,Zuschuss Carroll,Consumer,+1 505-644-9222,92683,West,United States,westminster,california,VEN03,Voyage Enterprises,OFF-LA-10003766,Self-Adhesive Removable Labels,White,Office Supplies,Labels,2017-01-09,null,"10,11.5,14,11",677000000000,null,0
2819,55.98,1,0.0,27.4302,CA-2015-104626,Standard Class,delivered,2017-11-12 13:38:00,2017-11-12 13:50,2017-11-16 16:19,2017-11-18 14:44,2017-12-01,DR-12940,Daniel Raglin,Home Office,+1 217-215-7575,10024,East,United States,new york city,new york,VEN03,Voyage Enterprises,OFF-PA-10001970,Xerox 1881,Blue,Office Supplies,Paper,2016-04-02,Jordan,null,887000000000,null,0
9926,1336.829,13,0.15,31.4548,CA-2015-159534,First Class,delivered,2017-08-08 21:31:00,2017-08-08 21:50,2017-08-09 15:33,2017-08-16 19:37,2017-09-05,DH-13075,Dave Hallsten,Corporate,+1 205-710-9608,33317,South,United States,plantation,florida,VEN01,Velocity Logistics,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,White,Furniture,Bookcases,2017-01-09,New Balance,"5.5,7,9.5,4,4.5,11.5,8",890000000000,null,0
3787,113.568,2,0.2,-18.4548,CA-2016-144218,Standard Class,delivered,2018-08-17 11:58:00,2018-08-17 12:10,2018-08-17 18:09,2018-08-24 12:03,2018-09-12,JD-15895,Jonathan Doherty,Corporate,+1 310-803-7619,98103,West,United States,seattle,washington,VEN05,Seahawk Logistics,FUR-CH-10003956,Novimex High-Tech Fabric Mesh Task Chair,White,Furniture,Chairs,2015-11-09,null,null,701000000000,null,0
8275,139.86,7,0.0,65.7342,CA-2017-164112,Standard Class,delivered,2017-11-04 19:27:00,2017-11-04 19:35,2017-11-10 22:09,2017-11-14 16:14,2017-12-06,ND-18460,Neil Ducich,Corporate,+1 505-217-0707,68104,Central,United States,omaha,nebraska,VEN04,Johnsons Logistics,OFF-PA-10000157,Xerox 191,White,Office Supplies,Paper,2016-01-14,null,null,null,null,0
9867,307.136,4,0.2,26.8744,US-2015-116981,Second Class,delivered,2017-12-02 10:43:00,2017-12-04 10:36,2017-12-06 16:28,2018-01-18 23:05,2018-01-03,SM-20950,Suzanne McNair,Corporate,+1 201-871-6501,10024,East,United States,new york city,new york,VEN05,Seahawk Logistics,FUR-CH-10001891,Global Deluxe Office Fabric Chairs,Blue,Furniture,Chairs,2016-10-05,Stetson,null,52356289363,null,0
300,95.92,8,0.0,25.8984,CA-2016-142545,Standard Class,delivered,2018-02-16 14:27:00,2018-02-17 03:35,2018-02-20 18:44,2018-02-26 20:43,2018-03-08,JD-15895,Jonathan Doherty,Corporate,+1 310-803-7619,98103,West,United States,seattle,washington,VEN03,Voyage Enterprises,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Blue,Office Supplies,Art,2016-01-15,null,null,null,null,2
9713,383.8,5,0.2,38.38,CA-2014-114251,Standard Class,delivered,2018-05-07 23:06:00,2018-05-08 08:30,2018-05-10 13:45,2018-05-14 23:46,2018-05-22,MD-17350,Maribeth Dona,Consumer,+1 442-646-3448,90036,West,United States,los angeles,california,VEN03,Voyage Enterprises,FUR-CH-10004886,Bevis Steel Folding Chairs,Blue,Furniture,Chairs,2016-03-04,null,11.5,888000000000,null,2
8124,5.78,1,0.0,2.8322,CA-2014-138128,Standard Class,delivered,2018-04-13 12:02:00,2018-04-14 02:15,2018-05-07 15:46,2018-05-15 13:19,2018-05-16,FP-14320,Frank Preis,Consumer,+1 505-644-2315,90004,West,United States,los angeles,california,VEN03,Voyage Enterprises,OFF-PA-10003845,Xerox 1987,Blue,Office Supplies,Paper,2016-11-07,VANS,null,618000000000,null,0
9579,9.32,4,0.0,2.7028,CA-2017-152975,First Class,delivered,2017-10-11 19:36:00,2017-10-11 19:49,2017-10-13 14:27,2017-10-16 12:37,2017-10-24,RB-19705,Roger Barcio,Home Office,248 217 7351,60201,Central,United States,evanston,illinois,VEN03,Voyage Enterprises,OFF-AR-10001573,American Pencil,Blue,Office Supplies,Art,2017-01-14,Ugg,null,190000000000,null,3
9289,15.25,1,0.0,7.015,US-2017-165456,First Class,delivered,2018-06-01 11:01:00,2018-06-01 11:15,2018-06-06 15:13,2018-06-12 01:12,2018-07-04,TB-21625,Trudy Brown,Consumer,+1 505-956-4256,8360,East,United States,vineland,new jersey,VEN02,Seaborne Ltd.,OFF-EN-10000483,"White Envelopes, White Envelopes with Clear Poly Window",Blue,Office Supplies,Envelopes,2016-04-09,null,null,883000000000,null,0
2794,196.752,6,0.2,56.5662,CA-2014-154599,Standard Class,delivered,2017-03-10 10:05:00,2017-03-10 10:05,2017-03-13 09:05,2017-03-22 14:47,2017-04-03,KN-16450,Kean Nguyen,Corporate,+1 582-500-2044,19120,East,United States,philadelphia,pennsylvania,VEN01,Velocity Logistics,TEC-AC-10004114,KeyTronic 6101 Series - Keyboard - Black,Blue,Technology,Accessories,2015-12-01,null,null,null,null,0
2359,56.56,4,0.0,14.7056,US-2014-148838,Standard Class,delivered,2018-04-27 00:19:00,2018-04-27 00:35,2018-04-27 13:23,2018-05-04 18:46,2018-05-28,CP-12340,Christine Phan,Corporate,+1 582-333-2292,10011,East,United States,new york city,new york,VEN05,Seahawk Logistics,FUR-FU-10004712,"Westinghouse Mesh Shade Clip-On Gooseneck Lamp, Black",Black,Furniture,Furnishings,2017-01-14,M&F Western Products,"6.5,9",885000000000,null,0
9408,32.7,3,0.0,8.502,CA-2017-162789,Second Class,delivered,2018-02-20 10:29:00,2018-02-20 10:47,2018-02-21 21:29,2018-03-14 20:22,2018-03-15,LC-17140,Logan Currie,Consumer,+1 229-338-9516,19120,East,United States,philadelphia,pennsylvania,VEN04,Johnsons Logistics,OFF-ST-10000918,Crate-A-Files,Blue,Office Supplies,Storage,2015-08-14,null,null,null,null,2
1127,866.4,4,0.0,225.264,US-2014-147627,Standard Class,delivered,2018-08-15 11:37:00,2018-08-16 18:30,2018-08-23 14:33,2018-08-27 21:07,2018-08-30,HL-15040,Hunter Lopez,Consumer,+1 582-333-1894,36116,South,United States,montgomery,alabama,VEN04,Johnsons Logistics,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Blue,Furniture,Chairs,2017-01-09,null,"7,7.5,8.5,9,9.5",41969520161,null,1
6845,28.4,2,0.0,11.076,CA-2016-123946,Standard Class,delivered,2018-01-24 21:06:00,2018-01-25 02:38,2018-01-26 17:24,2018-03-02 01:49,2018-02-21,AJ-10795,Anthony Johnson,Corporate,+1 582-333-5126,77581,Central,United States,pearland,texas,VEN04,Johnsons Logistics,FUR-FU-10003347,Coloredge Poster Frame,Blue,Furniture,Furnishings,2016-04-08,null,null,null,null,1
3819,287.92,8,0.0,138.2016,CA-2015-102582,Standard Class,delivered,2018-01-15 17:51:00,2018-01-15 17:59,2018-01-16 19:53,2018-01-22 21:33,2018-02-05,NW-18400,Natalie Webber,Consumer,+1 424-201-1740,94513,West,United States,brentwood,california,VEN01,Velocity Logistics,OFF-BI-10001543,GBC VeloBinder Manual Binding System,Blue,Office Supplies,Binders,2016-11-07,Speedo,null,786000000000,null,2
8555,69.99,1,0.0,30.0957,CA-2016-102092,First Class,delivered,2017-07-03 16:42:00,2017-07-05 06:44,2017-07-12 20:47,2017-08-01 21:10,2017-08-04,PM-18940,Paul MacIntyre,Consumer,+1 228-280-1821,79907,Central,United States,el paso,texas,VEN02,Seaborne Ltd.,TEC-MA-10000029,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Black,Technology,Machines,2016-04-10,null,11,null,null,0
7489,6.672,6,0.2,0.5004,US-2015-134558,Second Class,delivered,2017-08-03 12:17:00,2017-08-04 06:45,2017-08-04 17:34,2017-08-10 19:22,2017-08-23,PM-19135,Peter McVee,Home Office,582 333 6603,10024,East,United States,new york city,new york,VEN02,Seaborne Ltd.,OFF-AR-10000369,Design Ebony Sketching Pencil,Black,Office Supplies,Art,2016-03-30,null,null,null,null,0
3834,189.588,2,0.7,-145.3508,CA-2014-105984,Same Day,delivered,2018-07-03 14:56:00,2018-07-05 16:21,2018-07-04 14:24,2018-07-09 19:24,2018-07-25,MY-18295,Muhammed Yedwab,Corporate,+1 323-796-3101,98198,West,United States,des moines,washington,VEN02,Seaborne Ltd.,OFF-BI-10004584,GBC ProClick 150 Presentation Binding System,Pink,Office Supplies,Binders,2016-09-27,null,null,700000000000,null,0
5684,408.744,7,0.2,76.6395,CA-2014-164315,Standard Class,delivered,2018-08-01 23:28:00,2018-08-01 23:43,2018-08-03 10:37,2018-08-08 19:48,2018-08-20,RD-19585,Rob Dowd,Consumer,+1 312-835-9217,62521,Central,United States,decatur,illinois,VEN01,Velocity Logistics,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Blue,Technology,Accessories,2017-01-12,Hoka One One,null,737000000000,null,0
6576,291.96,5,0.2,54.7425,CA-2017-123085,Standard Class,delivered,2017-12-07 23:28:00,2017-12-07 23:36,2017-12-08 23:42,2018-01-04 16:54,2018-01-02,EJ-13720,Ed Jacobs,Consumer,+1 313-635-8191,10035,East,United States,new york city,new york,VEN02,Seaborne Ltd.,TEC-AC-10004659,Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB,Blue,Technology,Accessories,2017-01-12,Hoka One One,null,737000000000,null,0
639,4.768,2,0.2,-0.7748,CA-2016-115917,Standard Class,canceled,2017-05-01 16:12:00,null,null,null,null,RB-19465,Rick Bensley,Home Office,582 262 7759,74012,Central,United States,broken arrow,oklahoma,VEN01,Velocity Logistics,OFF-ST-10000617,Woodgrain Magazine Files by Perma,Blue,Office Supplies,Storage,2015-04-07,DuPont,null,null,15.0 lbs,0
4247,714.3,5,0.0,207.147,CA-2017-117702,Standard Class,delivered,2018-07-14 19:46:00,2018-07-14 20:03,2018-07-16 12:31,2018-07-23 19:48,2018-08-20,LS-16975,Lindsay Shagiari,Home Office,+1 582-222-3037,44105,East,United States,cleveland,ohio,VEN02,Seaborne Ltd.,OFF-ST-10003306,Letter Size Cart,Blue,Office Supplies,Storage,2015-04-03,Ted Lapidus,null,630000000000,1.0 lbs,0
1728,4.812,2,0.7,-3.6892,US-2017-164056,Second Class,delivered,2018-01-31 00:04:00,2018-01-31 01:04,2018-01-31 19:48,2018-02-05 21:21,2018-02-23,FM-14215,Filia McAdams,Corporate,+1 220-892-2634,90036,West,United States,los angeles,california,VEN01,Velocity Logistics,OFF-BI-10000773,Insertable Tab Post Binder Dividers,Blue,Office Supplies,Binders,2017-01-17,null,"10,7,6,5,9,8",190000000000,null,8
25,247.8,5,0.2,-18.585,CA-2015-106320,Standard Class,delivered,2018-06-27 11:16:00,2018-06-27 11:30,2018-06-27 10:57,2018-06-29 17:39,2018-07-18,EB-13870,Emily Burns,Consumer,+1 339-613-8788,75051,Central,United States,grand prairie,texas,VEN04,Johnsons Logistics,TEC-AC-10002600,Belkin QODE FastFit Bluetooth Keyboard,Blue,Technology,Accessories,2016-11-02,Rubies,null,883000000000,null,5
1563,1007.979,3,0.3,43.1991,US-2017-102890,Same Day,delivered,2018-01-18 10:55:00,2018-01-18 11:11,2018-01-19 22:28,2018-02-05 23:04,2018-02-19,SG-20470,Sheri Gordon,Consumer,+1 231-314-2531,77041,Central,United States,houston,texas,VEN02,Seaborne Ltd.,TEC-MA-10002937,"Canon Color ImageCLASS MF8580Cdw Wireless Laser All-In-One Printer, Copier, Scanner",Black,Technology,Machines,2016-10-05,Aston Grey Collection,null,null,null,0
370,313.488,7,0.2,113.6394,CA-2016-155516,Same Day,shipped,2018-02-05 16:28:00,2018-02-05 16:52,2018-02-19 22:46,null,2018-03-05,MK-17905,Michael Kennedy,Corporate,+1 207-926-1770,37211,South,United States,nashville,tennessee,VEN05,Seahawk Logistics,OFF-PA-10001970,Xerox 1881,Blue,Office Supplies,Paper,2016-04-02,Jordan,null,887000000000,null,0
5616,31.872,8,0.2,11.5536,CA-2016-158001,Standard Class,delivered,2017-06-02 09:40:00,2017-06-02 09:50,2017-06-07 13:09,2017-06-08 14:42,2017-06-23,JP-15460,Jennifer Patt,Corporate,+1 301-850-4070,76106,Central,United States,fort worth,texas,VEN01,Velocity Logistics,OFF-PA-10002230,Xerox 1897,Blue,Office Supplies,Paper,2016-03-11,null,null,null,null,0
6364,207.846,3,0.1,2.3094,CA-2017-110443,Standard Class,delivered,2018-07-15 07:56:00,2018-07-15 08:05,2018-07-17 16:14,2018-07-23 20:48,2018-07-30,CK-12205,Chloris Kastensmidt,Consumer,+1 628-308-1865,60623,Central,United States,chicago,illinois,VEN05,Seahawk Logistics,FUR-CH-10003396,Global Deluxe Steno Chair,Blue,Furniture,Chairs,2017-01-16,Co-operative Feed Dealers Inc.,null,96506820495,null,0
7770,12.22,1,0.0,3.666,CA-2016-155978,Same Day,delivered,2018-02-18 15:56:00,2018-02-19 16:46,2018-02-20 19:48,2018-03-15 20:24,2018-03-14,TS-21205,Thomas Seio,Corporate,+1 582-583-3840,2038,East,United States,franklin,massachusetts,VEN04,Johnsons Logistics,FUR-FU-10000246,Aluminum Document Frame,Pink,Furniture,Furnishings,2016-11-04,Nine West,null,737000000000,null,4
283,194.94,3,0.0,23.3928,CA-2015-130890,Standard Class,delivered,2017-06-08 14:04:00,2017-06-09 02:30,2017-06-09 10:24,2017-06-19 15:51,2017-06-29,JO-15280,Jas O'Carroll,Consumer,+1 582-465-1408,49201,Central,United States,jackson,michigan,VEN01,Velocity Logistics,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Pink,Office Supplies,Storage,2016-01-02,null,null,null,null,2
3125,70.95,3,0.0,20.5755,CA-2015-121720,First Class,delivered,2018-01-15 00:14:00,2018-01-15 00:29,2018-01-15 21:33,2018-01-24 20:18,2018-02-19,JE-15610,Jim Epp,Corporate,+1 582-333-8493,33319,South,United States,tamarac,florida,VEN01,Velocity Logistics,OFF-ST-10003058,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,Pink,Office Supplies,Storage,2016-01-02,null,null,null,null,0
7456,91.36,4,0.0,42.0256,CA-2016-137743,Standard Class,delivered,2018-03-18 22:15:00,2018-03-18 22:30,2018-03-19 19:58,2018-03-23 00:38,2018-04-16,KH-16360,Katherine Hughes,Consumer,+1 228-863-3895,1841,East,United States,lawrence,masachusets,VEN05,Seahawk Logistics,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",Blue,Office Supplies,Paper,2016-03-24,null,null,null,null,0
